epoch,grad_norm,learning_rate,loss,step,eval_accuracy_branch1,eval_accuracy_branch2,eval_f1_branch1,eval_f1_branch2,eval_lambda,eval_loss,eval_precision_branch1,eval_precision_branch2,eval_recall_branch1,eval_recall_branch2,eval_runtime,eval_samples_per_second,eval_steps_per_second
0.26839426191577975,7.858726978302002,0.09946413697362333,1.2258,580,,,,,,,,,,,,,
0.27302174919018973,8.285673141479492,0.09945488199907451,1.2187,590,,,,,,,,,,,,,
0.2776492364645997,6.318714141845703,0.0994456270245257,1.1672,600,,,,,,,,,,,,,
0.2822767237390097,9.810023307800293,0.09943637204997686,1.3498,610,,,,,,,,,,,,,
0.28690421101341973,6.981748104095459,0.09942711707542805,1.1787,620,,,,,,,,,,,,,
0.2915316982878297,6.475236892700195,0.09941786210087922,1.1779,630,,,,,,,,,,,,,
0.2961591855622397,5.915207862854004,0.09940860712633041,1.1811,640,,,,,,,,,,,,,
0.3007866728366497,10.153291702270508,0.09939935215178158,1.2997,650,,,,,,,,,,,,,
0.3054141601110597,5.741694450378418,0.09939009717723277,1.1913,660,,,,,,,,,,,,,
0.3100416473854697,6.387759208679199,0.09938084220268395,1.2542,670,,,,,,,,,,,,,
0.31466913465987967,5.4969611167907715,0.09937158722813513,1.2727,680,,,,,,,,,,,,,
0.3192966219342897,6.986955165863037,0.09936233225358632,1.2867,690,,,,,,,,,,,,,
0.3239241092086997,7.779381275177002,0.09935307727903749,1.2776,700,,,,,,,,,,,,,
0.32855159648310966,7.792001247406006,0.09934382230448867,1.4926,710,,,,,,,,,,,,,
0.33317908375751965,8.4393949508667,0.09933456732993984,1.3817,720,,,,,,,,,,,,,
0.3378065710319297,8.2247314453125,0.09932531235539103,1.334,730,,,,,,,,,,,,,
0.34243405830633966,6.9085612297058105,0.0993160573808422,1.4211,740,,,,,,,,,,,,,
0.34706154558074964,6.613938331604004,0.09930680240629339,1.3528,750,,,,,,,,,,,,,
0.3516890328551596,7.723868370056152,0.09929754743174457,1.3513,760,,,,,,,,,,,,,
0.35631652012956966,6.1256537437438965,0.09928829245719575,1.3975,770,,,,,,,,,,,,,
0.36094400740397964,12.220696449279785,0.09927903748264694,1.3997,780,,,,,,,,,,,,,
0.3655714946783896,6.399115562438965,0.0992697825080981,1.3454,790,,,,,,,,,,,,,
0.37019898195279966,6.724631309509277,0.09926052753354929,1.2533,800,,,,,,,,,,,,,
0.37482646922720964,6.531594753265381,0.09925127255900046,1.3072,810,,,,,,,,,,,,,
0.3794539565016196,7.9569783210754395,0.09924201758445166,1.358,820,,,,,,,,,,,,,
0.3840814437760296,7.56264591217041,0.09923276260990282,1.2753,830,,,,,,,,,,,,,
0.38870893105043963,6.4538798332214355,0.09922350763535401,1.2994,840,,,,,,,,,,,,,
0.3933364183248496,5.194269180297852,0.09921425266080519,1.2416,850,,,,,,,,,,,,,
0.3979639055992596,7.259694576263428,0.09920499768625636,1.2375,860,,,,,,,,,,,,,
0.4025913928736696,5.801365852355957,0.09919574271170756,1.2804,870,,,,,,,,,,,,,
0.4072188801480796,5.598912239074707,0.09918648773715873,1.3091,880,,,,,,,,,,,,,
0.4118463674224896,6.2429704666137695,0.09917723276260991,1.2679,890,,,,,,,,,,,,,
0.41647385469689957,6.184235095977783,0.09916797778806108,1.2567,900,,,,,,,,,,,,,
0.4211013419713096,9.093685150146484,0.09915872281351228,1.1759,910,,,,,,,,,,,,,
0.4257288292457196,6.701374053955078,0.09914946783896345,1.2811,920,,,,,,,,,,,,,
0.43035631652012957,6.967924118041992,0.09914021286441463,1.3055,930,,,,,,,,,,,,,
0.43498380379453955,8.003741264343262,0.09913095788986581,1.2909,940,,,,,,,,,,,,,
0.4396112910689496,8.885226249694824,0.09912170291531698,1.2736,950,,,,,,,,,,,,,
0.44423877834335956,6.330705642700195,0.09911244794076818,1.2521,960,,,,,,,,,,,,,
0.44886626561776954,6.667298316955566,0.09910319296621935,1.2471,970,,,,,,,,,,,,,
0.4534937528921795,4.830056190490723,0.09909393799167053,1.2631,980,,,,,,,,,,,,,
0.45812124016658956,7.008846282958984,0.0990846830171217,1.2946,990,,,,,,,,,,,,,
0.46274872744099954,6.58612585067749,0.0990754280425729,1.228,1000,,,,,,,,,,,,,
0.4673762147154095,7.223049640655518,0.09906617306802407,1.2478,1010,,,,,,,,,,,,,
0.4720037019898195,7.623392581939697,0.09905691809347525,1.286,1020,,,,,,,,,,,,,
0.47663118926422954,8.03753662109375,0.09904766311892643,1.2202,1030,,,,,,,,,,,,,
0.4812586765386395,6.018600940704346,0.0990384081443776,1.2561,1040,,,,,,,,,,,,,
0.4858861638130495,4.85075569152832,0.0990291531698288,1.1941,1050,,,,,,,,,,,,,
0.49051365108745953,4.701821327209473,0.09901989819527997,1.1748,1060,,,,,,,,,,,,,
0.4951411383618695,6.318691253662109,0.09901064322073115,1.1965,1070,,,,,,,,,,,,,
0.4997686256362795,5.092931747436523,0.09900138824618232,1.1578,1080,,,,,,,,,,,,,
0.5043961129106895,6.321534633636475,0.0989921332716335,1.2437,1090,,,,,,,,,,,,,
0.5090236001850995,6.158858776092529,0.09898287829708469,1.1521,1100,,,,,,,,,,,,,
0.5136510874595095,5.379753112792969,0.09897362332253587,1.1572,1110,,,,,,,,,,,,,
0.5182785747339195,7.382903575897217,0.09896436834798705,1.2503,1120,,,,,,,,,,,,,
0.5229060620083295,6.385082244873047,0.09895511337343822,1.1588,1130,,,,,,,,,,,,,
0.5275335492827394,6.197243690490723,0.09894585839888942,1.1886,1140,,,,,,,,,,,,,
0.5321610365571494,8.839312553405762,0.09893660342434059,1.1918,1150,,,,,,,,,,,,,
0.5367885238315595,13.632954597473145,0.09892734844979177,1.1972,1160,,,,,,,,,,,,,
0.5414160111059695,6.814986705780029,0.09891809347524294,1.2075,1170,,,,,,,,,,,,,
0.5460434983803795,5.561318397521973,0.09890883850069412,1.2461,1180,,,,,,,,,,,,,
0.5506709856547894,4.654165744781494,0.09889958352614531,1.134,1190,,,,,,,,,,,,,
0.5552984729291994,6.564840316772461,0.09889032855159649,1.2161,1200,,,,,,,,,,,,,
0.5599259602036094,8.8374605178833,0.09888107357704767,1.226,1210,,,,,,,,,,,,,
0.5645534474780194,6.697595119476318,0.09887181860249884,1.1412,1220,,,,,,,,,,,,,
0.5691809347524295,4.954843997955322,0.09886256362795004,1.242,1230,,,,,,,,,,,,,
0.5738084220268395,7.920737266540527,0.09885330865340121,1.1815,1240,,,,,,,,,,,,,
0.5784359093012494,6.877068519592285,0.09884405367885239,1.1851,1250,,,,,,,,,,,,,
0.5830633965756594,6.879347324371338,0.09883479870430356,1.2159,1260,,,,,,,,,,,,,
0.5876908838500694,5.197687149047852,0.09882554372975474,1.1912,1270,,,,,,,,,,,,,
0.5923183711244794,5.97680139541626,0.09881628875520593,1.1013,1280,,,,,,,,,,,,,
0.5969458583988894,6.374269485473633,0.09880703378065711,1.2485,1290,,,,,,,,,,,,,
0.6015733456732995,9.648822784423828,0.0987977788061083,1.1736,1300,,,,,,,,,,,,,
0.6062008329477094,6.074615478515625,0.09878852383155946,1.1671,1310,,,,,,,,,,,,,
0.6108283202221194,8.103824615478516,0.09877926885701065,1.179,1320,,,,,,,,,,,,,
0.6154558074965294,6.423583984375,0.09877001388246183,1.2419,1330,,,,,,,,,,,,,
0.6200832947709394,6.728961944580078,0.09876075890791301,1.1287,1340,,,,,,,,,,,,,
0.6247107820453494,6.273699760437012,0.09875150393336418,1.131,1350,,,,,,,,,,,,,
0.6293382693197593,6.3092451095581055,0.09874224895881537,1.1376,1360,,,,,,,,,,,,,
0.6339657565941693,6.312829494476318,0.09873299398426655,1.105,1370,,,,,,,,,,,,,
0.6385932438685794,5.847233295440674,0.09872373900971773,1.1804,1380,,,,,,,,,,,,,
0.6432207311429894,6.419888973236084,0.09871448403516891,1.0738,1390,,,,,,,,,,,,,
0.6478482184173994,7.528097152709961,0.09870522906062008,1.1887,1400,,,,,,,,,,,,,
0.6524757056918093,7.110579013824463,0.09869597408607127,1.1169,1410,,,,,,,,,,,,,
0.6571031929662193,8.24724006652832,0.09868671911152245,1.1759,1420,,,,,,,,,,,,,
0.6617306802406293,5.240896701812744,0.09867746413697363,1.0574,1430,,,,,,,,,,,,,
0.6663581675150393,8.441078186035156,0.0986682091624248,1.1338,1440,,,,,,,,,,,,,
0.6709856547894494,9.35034465789795,0.09865895418787599,1.1413,1450,,,,,,,,,,,,,
0.6756131420638594,8.59961223602295,0.09864969921332717,1.103,1460,,,,,,,,,,,,,
0.6802406293382693,10.623639106750488,0.09864044423877835,1.1556,1470,,,,,,,,,,,,,
0.6848681166126793,6.628105640411377,0.09863118926422954,1.1242,1480,,,,,,,,,,,,,
0.6894956038870893,8.738163948059082,0.0986219342896807,1.0983,1490,,,,,,,,,,,,,
0.6941230911614993,6.300055980682373,0.09861267931513189,1.1066,1500,,,,,,,,,,,,,
0.6987505784359093,7.70001745223999,0.09860342434058307,1.1409,1510,,,,,,,,,,,,,
0.7033780657103192,5.773071765899658,0.09859416936603425,1.1537,1520,,,,,,,,,,,,,
0.7080055529847293,8.761361122131348,0.09858491439148542,1.1159,1530,,,,,,,,,,,,,
0.7126330402591393,5.231094837188721,0.0985756594169366,1.1044,1540,,,,,,,,,,,,,
0.7172605275335493,6.654918193817139,0.09856640444238779,1.0868,1550,,,,,,,,,,,,,
0.7218880148079593,5.257241249084473,0.09855714946783897,1.0356,1560,,,,,,,,,,,,,
0.7265155020823693,5.175798416137695,0.09854789449329016,1.1254,1570,,,,,,,,,,,,,
0.7311429893567792,6.6987996101379395,0.09853863951874132,1.0641,1580,,,,,,,,,,,,,
0.7357704766311892,6.581271171569824,0.09852938454419251,1.1574,1590,,,,,,,,,,,,,
0.7403979639055993,5.755103588104248,0.09852012956964369,1.0838,1600,,,,,,,,,,,,,
0.7450254511800093,4.79055118560791,0.09851087459509487,1.0294,1610,,,,,,,,,,,,,
0.7496529384544193,5.76057767868042,0.09850161962054604,1.0631,1620,,,,,,,,,,,,,
0.7542804257288293,8.104920387268066,0.09849236464599723,1.0522,1630,,,,,,,,,,,,,
0.7589079130032392,6.339131832122803,0.09848310967144841,1.1011,1640,,,,,,,,,,,,,
0.7635354002776492,6.80696964263916,0.0984738546968996,1.0436,1650,,,,,,,,,,,,,
0.7681628875520592,6.063549995422363,0.09846459972235078,1.042,1660,,,,,,,,,,,,,
0.7727903748264692,6.422435760498047,0.09845534474780195,1.0602,1670,,,,,,,,,,,,,
0.7774178621008793,5.194757461547852,0.09844608977325313,1.0589,1680,,,,,,,,,,,,,
0.7820453493752892,5.702762603759766,0.09843683479870431,1.0602,1690,,,,,,,,,,,,,
0.7866728366496992,6.841212272644043,0.0984275798241555,1.0527,1700,,,,,,,,,,,,,
0.7913003239241092,5.319310188293457,0.09841832484960666,1.0534,1710,,,,,,,,,,,,,
0.7959278111985192,5.26504373550415,0.09840906987505785,1.1325,1720,,,,,,,,,,,,,
0.8005552984729292,4.775021553039551,0.09839981490050903,1.0494,1730,,,,,,,,,,,,,
0.8051827857473391,5.138741493225098,0.09839055992596021,1.0393,1740,,,,,,,,,,,,,
0.8098102730217492,7.343074321746826,0.0983813049514114,1.0656,1750,,,,,,,,,,,,,
0.8144377602961592,6.553739547729492,0.09837204997686257,1.0519,1760,,,,,,,,,,,,,
0.8190652475705692,7.846884727478027,0.09836279500231375,1.0992,1770,,,,,,,,,,,,,
0.8236927348449792,5.77802848815918,0.09835354002776492,1.0688,1780,,,,,,,,,,,,,
0.8283202221193892,5.1010050773620605,0.09834428505321612,1.0403,1790,,,,,,,,,,,,,
0.8329477093937991,6.831676959991455,0.09833503007866728,1.0055,1800,,,,,,,,,,,,,
0.8375751966682091,5.669676780700684,0.09832577510411847,1.1027,1810,,,,,,,,,,,,,
0.8422026839426192,7.876556396484375,0.09831652012956965,1.0815,1820,,,,,,,,,,,,,
0.8468301712170292,6.199644088745117,0.09830726515502083,1.0798,1830,,,,,,,,,,,,,
0.8514576584914392,7.349881172180176,0.09829801018047202,1.0904,1840,,,,,,,,,,,,,
0.8560851457658492,7.469664096832275,0.09828875520592319,1.0344,1850,,,,,,,,,,,,,
0.8607126330402591,5.435863018035889,0.09827950023137437,1.0617,1860,,,,,,,,,,,,,
0.8653401203146691,8.522183418273926,0.09827024525682554,1.0824,1870,,,,,,,,,,,,,
0.8699676075890791,7.646134853363037,0.09826099028227674,0.9871,1880,,,,,,,,,,,,,
0.8745950948634891,8.705674171447754,0.0982517353077279,1.1559,1890,,,,,,,,,,,,,
0.8792225821378992,6.669551849365234,0.09824248033317909,1.0459,1900,,,,,,,,,,,,,
0.8838500694123091,6.7149658203125,0.09823322535863027,1.0507,1910,,,,,,,,,,,,,
0.8884775566867191,5.6486287117004395,0.09822397038408145,1.0638,1920,,,,,,,,,,,,,
0.8931050439611291,6.868243217468262,0.09821471540953264,1.0081,1930,,,,,,,,,,,,,
0.8977325312355391,9.67823600769043,0.09820546043498381,1.0511,1940,,,,,,,,,,,,,
0.9023600185099491,8.456740379333496,0.09819620546043499,1.0396,1950,,,,,,,,,,,,,
0.906987505784359,5.256154537200928,0.09818695048588616,0.9591,1960,,,,,,,,,,,,,
0.9116149930587691,7.583336353302002,0.09817769551133736,1.0686,1970,,,,,,,,,,,,,
0.9162424803331791,5.474386215209961,0.09816844053678853,1.0486,1980,,,,,,,,,,,,,
0.9208699676075891,7.748475074768066,0.09815918556223971,1.0732,1990,,,,,,,,,,,,,
0.9254974548819991,4.947978973388672,0.09814993058769089,1.0047,2000,,,,,,,,,,,,,
0.9301249421564091,7.01769495010376,0.09814067561314206,1.0943,2010,,,,,,,,,,,,,
0.934752429430819,6.150404930114746,0.09813142063859326,1.0287,2020,,,,,,,,,,,,,
0.939379916705229,5.76497220993042,0.09812216566404443,1.02,2030,,,,,,,,,,,,,
0.944007403979639,7.635339736938477,0.09811291068949561,1.0478,2040,,,,,,,,,,,,,
0.9486348912540491,4.710041046142578,0.09810365571494678,0.9853,2050,,,,,,,,,,,,,
0.9532623785284591,5.504964351654053,0.09809440074039798,1.0506,2060,,,,,,,,,,,,,
0.9578898658028691,7.306565761566162,0.09808514576584915,0.9584,2070,,,,,,,,,,,,,
0.962517353077279,6.594562530517578,0.09807589079130033,0.9347,2080,,,,,,,,,,,,,
0.967144840351689,7.279231548309326,0.09806663581675151,1.0089,2090,,,,,,,,,,,,,
0.971772327626099,5.409064292907715,0.09805738084220268,1.0048,2100,,,,,,,,,,,,,
0.976399814900509,5.8442792892456055,0.09804812586765388,0.975,2110,,,,,,,,,,,,,
0.9810273021749191,5.633368968963623,0.09803887089310505,1.1185,2120,,,,,,,,,,,,,
0.985654789449329,4.498126983642578,0.09802961591855623,1.0149,2130,,,,,,,,,,,,,
0.990282276723739,4.3877644538879395,0.0980203609440074,0.9485,2140,,,,,,,,,,,,,
0.994909763998149,7.460165500640869,0.09801110596945858,0.9639,2150,,,,,,,,,,,,,
0.999537251272559,4.538244247436523,0.09800185099490977,1.0841,2160,,,,,,,,,,,,,
1.0,,,,2161,0.8356185487598213,0.5981358804498537,0.7523170931215263,0.5941845474651675,0.0,0.8652487397193909,0.840146080331527,0.6021128802344753,0.7782235125517026,0.5981358804498537,37.7973,343.463,42.94
1.004164738546969,4.957518100738525,0.09799259602036095,1.122,2170,,,,,,,,,,,,,
1.008792225821379,5.759786605834961,0.09798334104581213,1.0319,2180,,,,,,,,,,,,,
1.013419713095789,5.315848350524902,0.0979740860712633,1.0558,2190,,,,,,,,,,,,,
1.018047200370199,5.203937530517578,0.0979648310967145,1.0164,2200,,,,,,,,,,,,,
1.022674687644609,5.68520450592041,0.09795557612216567,0.9577,2210,,,,,,,,,,,,,
1.027302174919019,6.691647052764893,0.09794632114761685,1.0021,2220,,,,,,,,,,,,,
1.0319296621934289,7.502329349517822,0.09793706617306802,1.0007,2230,,,,,,,,,,,,,
1.036557149467839,6.10728645324707,0.0979278111985192,1.0119,2240,,,,,,,,,,,,,
1.041184636742249,9.655893325805664,0.09791855622397039,0.9286,2250,,,,,,,,,,,,,
1.045812124016659,6.0648274421691895,0.09790930124942157,0.9029,2260,,,,,,,,,,,,,
1.050439611291069,4.392645835876465,0.09790004627487275,0.9687,2270,,,,,,,,,,,,,
1.0550670985654789,7.211345672607422,0.09789079130032392,0.928,2280,,,,,,,,,,,,,
1.059694585839889,4.6712470054626465,0.09788153632577512,1.0233,2290,,,,,,,,,,,,,
1.0643220731142988,6.52524995803833,0.09787228135122629,1.0361,2300,,,,,,,,,,,,,
1.068949560388709,6.861060619354248,0.09786302637667747,1.1316,2310,,,,,,,,,,,,,
1.073577047663119,6.53455924987793,0.09785377140212864,0.9845,2320,,,,,,,,,,,,,
1.0782045349375289,6.064552307128906,0.09784451642757983,1.0571,2330,,,,,,,,,,,,,
1.082832022211939,4.8645100593566895,0.09783526145303101,0.9998,2340,,,,,,,,,,,,,
1.0874595094863488,4.22849702835083,0.09782600647848219,1.0038,2350,,,,,,,,,,,,,
1.092086996760759,8.012985229492188,0.09781675150393337,0.9923,2360,,,,,,,,,,,,,
1.0967144840351688,5.987283229827881,0.09780749652938454,0.9982,2370,,,,,,,,,,,,,
1.101341971309579,5.440615653991699,0.09779824155483573,0.9107,2380,,,,,,,,,,,,,
1.105969458583989,7.064179420471191,0.09778898658028691,1.0477,2390,,,,,,,,,,,,,
1.1105969458583989,6.985172271728516,0.0977797316057381,0.9897,2400,,,,,,,,,,,,,
1.115224433132809,6.5497965812683105,0.09777047663118926,1.0168,2410,,,,,,,,,,,,,
1.1198519204072188,8.687108993530273,0.09776122165664045,1.0061,2420,,,,,,,,,,,,,
1.124479407681629,5.865596771240234,0.09775196668209163,1.0343,2430,,,,,,,,,,,,,
1.1291068949560388,6.025461673736572,0.09774271170754281,0.9983,2440,,,,,,,,,,,,,
1.1337343822304489,8.359222412109375,0.097733456732994,1.0139,2450,,,,,,,,,,,,,
1.138361869504859,7.527421474456787,0.09772420175844516,1.0081,2460,,,,,,,,,,,,,
1.1429893567792688,9.53393840789795,0.09771494678389635,1.0246,2470,,,,,,,,,,,,,
1.147616844053679,5.8692216873168945,0.09770569180934753,0.9999,2480,,,,,,,,,,,,,
1.1522443313280888,5.999721050262451,0.09769643683479871,1.0498,2490,,,,,,,,,,,,,
1.1568718186024989,8.911521911621094,0.09768718186024988,0.9564,2500,,,,,,,,,,,,,
1.1614993058769087,7.8019185066223145,0.09767792688570107,0.9959,2510,,,,,,,,,,,,,
1.1661267931513188,4.318836212158203,0.09766867191115225,0.935,2520,,,,,,,,,,,,,
1.170754280425729,7.907705307006836,0.09765941693660343,0.9874,2530,,,,,,,,,,,,,
1.1753817677001388,6.253900527954102,0.09765016196205462,1.0262,2540,,,,,,,,,,,,,
1.180009254974549,6.714776039123535,0.09764090698750579,0.9462,2550,,,,,,,,,,,,,
1.1846367422489588,6.790040016174316,0.09763165201295697,0.9772,2560,,,,,,,,,,,,,
1.1892642295233689,6.595735549926758,0.09762239703840815,0.9042,2570,,,,,,,,,,,,,
1.1938917167977787,7.3943867683410645,0.09761314206385933,0.9377,2580,,,,,,,,,,,,,
1.1985192040721888,7.747373580932617,0.0976038870893105,0.999,2590,,,,,,,,,,,,,
1.203146691346599,5.335371494293213,0.09759463211476169,1.028,2600,,,,,,,,,,,,,
1.2077741786210088,5.443918228149414,0.09758537714021287,0.9839,2610,,,,,,,,,,,,,
1.2124016658954189,6.64225959777832,0.09757612216566405,0.956,2620,,,,,,,,,,,,,
1.2170291531698287,6.402339458465576,0.09756686719111524,1.0879,2630,,,,,,,,,,,,,
1.2216566404442388,6.946625232696533,0.0975576122165664,1.0315,2640,,,,,,,,,,,,,
1.2262841277186487,7.947451591491699,0.09754835724201759,0.9797,2650,,,,,,,,,,,,,
1.2309116149930588,6.303359031677246,0.09753910226746877,0.9387,2660,,,,,,,,,,,,,
1.2355391022674689,6.943603515625,0.09752984729291996,0.9549,2670,,,,,,,,,,,,,
1.2401665895418787,5.485158443450928,0.09752059231837112,0.9689,2680,,,,,,,,,,,,,
1.2447940768162888,6.531790733337402,0.09751133734382231,0.9181,2690,,,,,,,,,,,,,
1.2494215640906987,7.03624963760376,0.09750208236927349,0.9959,2700,,,,,,,,,,,,,
1.2540490513651088,5.775817394256592,0.09749282739472467,1.0117,2710,,,,,,,,,,,,,
1.2586765386395187,5.544285774230957,0.09748357242017586,0.9117,2720,,,,,,,,,,,,,
1.2633040259139288,7.663305759429932,0.09747431744562703,0.929,2730,,,,,,,,,,,,,
1.2679315131883389,7.538178443908691,0.09746506247107821,1.0152,2740,,,,,,,,,,,,,
1.2725590004627487,6.4117655754089355,0.09745580749652939,0.9761,2750,,,,,,,,,,,,,
1.2771864877371586,4.714022159576416,0.09744655252198058,0.9686,2760,,,,,,,,,,,,,
1.2818139750115687,6.791806697845459,0.09743729754743174,1.0602,2770,,,,,,,,,,,,,
1.2864414622859788,5.742684841156006,0.09742804257288293,0.9614,2780,,,,,,,,,,,,,
1.2910689495603886,5.612890243530273,0.09741878759833411,0.9439,2790,,,,,,,,,,,,,
1.2956964368347987,8.559126853942871,0.0974095326237853,0.9876,2800,,,,,,,,,,,,,
1.3003239241092088,5.276975631713867,0.09740027764923648,0.9971,2810,,,,,,,,,,,,,
1.3049514113836187,6.928621292114258,0.09739102267468765,0.9599,2820,,,,,,,,,,,,,
1.3095788986580286,8.127055168151855,0.09738176770013883,1.0158,2830,,,,,,,,,,,,,
1.3142063859324387,6.193469047546387,0.09737251272559,1.0185,2840,,,,,,,,,,,,,
1.3188338732068488,4.637380599975586,0.0973632577510412,0.9277,2850,,,,,,,,,,,,,
1.3234613604812586,6.66044807434082,0.09735400277649237,0.923,2860,,,,,,,,,,,,,
1.3280888477556687,6.124113082885742,0.09734474780194355,0.9496,2870,,,,,,,,,,,,,
1.3327163350300788,6.573726177215576,0.09733549282739473,0.931,2880,,,,,,,,,,,,,
1.3373438223044887,5.3807902336120605,0.09732623785284591,0.962,2890,,,,,,,,,,,,,
1.3419713095788985,7.450974941253662,0.0973169828782971,0.9265,2900,,,,,,,,,,,,,
1.3465987968533086,5.265293121337891,0.09730772790374827,0.8803,2910,,,,,,,,,,,,,
1.3512262841277187,8.002224922180176,0.09729847292919945,0.8938,2920,,,,,,,,,,,,,
